Time,Distance,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR
s,m,..,m/s2,deg/s,deg,km/h,%,%,no,m/s2,%,1/min,..,..,mm,mm,mm,mm,C,C,C,C,..,..,..,..,C,C,C,C,m/s,m/s,m/s,m/s,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.34,3634,0,0.65,9.3,20,161.3,100,0,3,0,0,6417,0,0,13,21,31,39,388,387,224,224,28,28,28,28,90,96,84,88,45,45,46,46,0,0,0,0
76.36,3635,0,0.65,9.3,21,161.6,100,0,3,0,0,6450,0,0,13,21,30,37,388,387,224,224,28,28,28,28,90,96,84,88,45,45,46,46,0,0,0,0
76.38,3636,0,0.65,9.3,21,161.9,100,0,3,0,0,6472,0,0,14,22,28,35,388,387,224,224,28,28,28,28,90,96,84,88,45,46,47,47,0,0,0,0
76.4,3637,0,0.78,12.74,22,162.2,100,0,3,1,0,6483,0,0,14,22,27,35,387,386,224,224,28,28,28,28,90,96,84,88,45,46,47,47,0,0,0,0
76.42,3638,0,0.78,12.74,22,162.8,100,0,3,1,0,6465,0,0,13,22,27,35,387,386,224,224,28,28,28,28,90,96,84,88,45,46,47,47,0,0,0,0
76.44,3638,0,0.84,11.41,23,163.1,100,0,3,1,0,6457,0,0,12,22,28,36,387,385,223,224,28,28,28,28,90,96,84,88,45,46,47,47,0,0,0,0
76.46,3639,0,0.84,11.41,24,163.4,100,0,3,1,0,6465,0,0,10,21,28,37,387,385,223,224,28,28,28,28,90,96,84,88,45,46,47,47,0,0,0,0
76.48,3640,0,0.84,11.41,25,163.6,100,0,3,1,0,6484,0,0,9,21,28,37,387,385,223,224,28,28,28,28,90,96,84,88,45,46,47,47,0,0,0,0
76.5,3641,0,0.89,12.89,26,163.9,100,0,3,0,0,6516,0,0,9,22,28,37,386,385,223,224,28,28,28,28,90,96,84,88,45,46,47,47,0,0,0,0
76.52,3642,0,0.89,12.89,29,164.4,100,0,3,0,0,6573,0,0,9,22,27,36,386,385,223,224,28,28,28,28,90,96,84,88,45,46,47,47,0,0,0,0
76.54,3643,0,0.98,15.8,30,164.7,100,0,3,1,0,6584,0,0,9,23,26,35,385,384,223,223,28,28,28,28,90,96,84,88,46,46,47,47,0,0,0,0
76.56,3644,0,0.98,15.8,30,165,100,0,3,1,0,6580,0,0,9,23,26,35,385,384,223,223,28,28,28,28,90,96,84,88,46,46,47,47,0,0,0,0
76.58,3645,0,0.98,15.8,31,165.3,100,0,3,1,0,6572,0,0,9,23,26,35,385,384,223,223,28,28,28,28,90,96,84,88,46,47,47,47,0,0,0,0
76.6,3646,0,1.03,15.08,31,165.6,100,0,3,0,0,6569,0,0,8,22,27,36,384,383,222,223,28,28,28,28,90,96,84,88,46,47,47,47,0,0,0,0
76.62,3647,0,1.03,15.08,30,166.1,100,0,3,0,0,6606,0,0,7,22,26,36,384,383,222,223,28,28,28,28,90,96,84,88,46,47,48,48,0,0,0,0
76.64,3648,0,1.05,14.52,28,166.4,100,0,3,0,0,6633,0,0,7,22,26,36,383,382,222,223,28,28,28,28,90,96,84,88,46,47,48,48,0,0,0,0
76.66,3649,0,1.05,14.52,27,166.7,100,0,3,0,0,6651,0,0,7,22,26,35,383,382,222,223,28,28,28,28,90,96,84,88,46,47,48,48,0,0,0,0
76.68,3649,0,1.05,14.52,25,166.9,100,0,3,0,0,6662,0,0,7,22,26,35,383,382,222,223,28,28,28,28,90,96,84,88,46,47,48,48,0,0,0,0
76.7,3650,0,1.09,16.11,22,167.2,100,0,3,0,0,6676,0,0,8,23,25,34,382,381,222,222,28,28,28,28,90,96,84,88,46,47,48,48,0,0,0,0
76.72,3651,0,1.09,16.11,18,167.7,100,0,3,0,0,6690,0,0,8,23,25,34,382,381,222,222,28,28,28,28,90,96,84,88,46,47,48,48,0,0,0,0
76.74,3652,0,1.26,15.06,16,168,100,0,3,0,0,6687,0,0,9,25,25,35,382,380,221,222,28,28,28,28,90,96,84,88,47,48,48,48,0,0,0,0
76.76,3653,0,1.26,15.06,15,168.3,100,0,3,0,0,6685,0,0,9,27,26,36,382,380,221,222,28,28,28,28,90,96,84,88,47,48,48,48,0,0,0,0
76.78,3654,0,1.26,15.06,14,168.5,100,0,3,0,0,6688,0,0,10,29,27,37,382,380,221,222,28,28,28,28,90,96,84,88,47,48,48,48,0,0,0,0
76.8,3655,0,1.27,11.97,13,168.8,100,0,3,0,0,6695,0,0,11,31,28,39,381,380,221,221,28,28,28,28,90,96,84,88,47,48,48,48,0,0,0,0
76.82,3656,0,1.27,11.97,13,169.3,100,0,3,0,0,6708,0,0,11,32,29,41,381,380,221,221,28,28,28,28,90,96,84,88,47,48,48,48,0,0,0,0
76.84,3657,0,1.11,8.08,13,169.6,100,0,3,0,0,6713,0,0,12,33,31,42,380,379,221,221,28,28,28,28,90,96,84,88,47,48,48,48,0,0,0,0
76.86,3658,0,1.11,8.08,13,169.9,100,0,3,0,0,6722,0,0,14,33,32,44,380,379,221,221,28,28,28,28,90,96,84,88,48,48,49,48,0,0,0,0
76.88,3659,0,1.11,8.08,13,170.1,100,0,3,0,0,6734,0,0,17,33,33,44,380,379,221,221,28,28,28,28,90,96,84,88,48,48,49,49,0,0,0,0
76.9,3660,0,0.96,8.25,14,170.4,100,0,3,0,0,6754,0,0,15,33,33,45,379,378,220,221,28,28,28,28,90,96,84,88,48,48,49,49,0,0,0,0
76.92,3661,0,0.96,8.25,17,171,100,0,3,0,0,6770,0,0,20,32,36,44,379,378,220,221,28,28,28,28,90,96,84,88,48,48,49,49,0,0,0,0
76.94,3662,0,0.92,10.61,18,171.2,100,0,3,0,0,6783,0,0,19,33,36,44,378,377,220,220,28,28,28,28,90,96,84,88,48,48,49,49,0,0,0,0
76.96,3663,0,0.92,10.61,20,171.5,100,0,3,0,0,6797,0,0,20,33,34,44,378,377,220,220,28,28,28,28,90,96,84,88,48,48,49,49,0,0,0,0
76.98,3664,0,0.92,10.61,22,171.7,100,0,3,0,0,6807,0,0,21,33,38,44,378,377,220,220,28,28,28,28,90,96,84,88,48,49,49,49,0,0,0,0
77,3665,0,1.01,12.85,23,172,100,0,3,0,0,6816,0,0,21,33,36,45,377,376,220,220,28,28,28,28,90,96,84,88,48,49,49,49,0,0,0,0
77.02,3666,0,1.01,12.85,24,172.5,100,0,3,0,0,6837,0,0,21,33,37,46,377,376,220,220,28,28,28,28,90,96,84,88,48,49,49,49,0,0,0,0
77.04,3666,0,0.97,13.57,24,172.8,100,0,3,0,0,6846,0,0,20,33,38,47,377,375,219,220,28,28,28,28,90,96,84,88,48,49,49,49,0,0,0,0
77.06,3667,0,0.97,13.57,23,173.1,100,0,3,0,0,6857,0,0,19,34,38,48,377,375,219,220,28,28,28,28,90,96,84,88,48,49,49,49,0,0,0,0
77.08,3668,0,0.97,13.57,23,173.3,100,0,3,0,0,6869,0,0,21,34,38,48,377,375,219,220,28,28,28,28,90,96,84,88,48,49,50,50,0,0,0,0
77.1,3669,0,1.07,15.43,22,173.5,100,0,3,0,0,6886,0,0,23,35,37,47,376,375,219,219,28,28,28,28,90,96,84,88,49,49,50,50,0,0,0,0
77.12,3670,0,1.07,15.43,22,174,100,0,3,0,0,6915,0,0,24,36,37,48,376,375,219,219,28,28,28,28,90,96,84,88,49,49,50,50,0,0,0,0
77.14,3671,0,1.12,14.14,23,174.3,100,0,3,0,0,6918,0,0,24,36,38,49,375,374,219,219,28,28,28,28,90,96,84,88,48,49,50,50,0,0,0,0
77.16,3672,0,1.12,14.14,24,174.6,100,0,3,0,0,6916,0,0,21,36,39,50,375,374,219,219,28,28,28,28,90,96,84,88,48,49,50,50,0,0,0,0
77.18,3673,0,1.12,14.14,25,174.8,100,0,3,0,0,6917,0,0,18,34,40,51,375,374,219,219,28,28,28,28,90,96,84,88,48,49,50,50,0,0,0,0
77.2,3674,0,1.01,12.45,26,175.1,100,0,3,0,0,6929,0,0,16,32,39,52,374,373,218,219,28,28,28,28,90,96,84,88,48,49,50,50,0,0,0,0
77.22,3675,0,1.01,12.45,28,175.5,100,0,3,0,0,6982,0,0,15,30,36,50,374,373,218,219,28,28,28,28,90,96,84,88,49,49,50,50,0,0,0,0
77.24,3676,0,1.01,15.6,28,175.8,100,0,3,0,0,7014,0,0,15,29,33,47,373,372,218,218,28,28,28,28,90,96,84,88,49,49,50,50,0,0,0,0
77.26,3677,0,1.01,15.6,27,176,100,0,3,0,0,7034,0,0,16,28,31,43,373,372,218,218,28,28,28,28,90,96,84,88,49,50,51,51,0,0,0,0
77.28,3678,0,1.01,15.6,26,176.2,100,0,3,0,0,7036,0,0,17,28,30,41,373,372,218,218,28,28,28,28,90,96,84,88,49,50,51,51,0,0,0,0
77.3,3679,0,1.14,17.63,24,176.5,100,0,3,0,0,7028,0,0,19,28,29,41,372,371,217,218,28,28,28,28,90,96,84,88,49,50,51,51,0,0,0,0
77.32,3680,0,1.14,17.63,19,176.9,100,0,3,0,0,7015,0,0,20,28,29,41,372,371,217,218,28,28,28,28,90,96,84,88,49,50,51,51,0,0,0,0
77.34,3681,0,1.28,13.57,17,177.2,100,0,3,0,0,7020,0,0,19,29,29,43,372,370,217,218,28,28,28,28,90,96,84,88,49,50,51,51,0,0,0,0
77.36,3682,0,1.28,13.57,14,177.4,100,0,3,0,0,7028,0,0,18,30,30,46,372,370,217,218,28,28,28,28,90,96,84,88,49,50,51,51,0,0,0,0
77.38,3683,0,1.28,13.57,13,177.6,100,0,3,0,0,7038,0,0,18,31,31,47,372,370,217,218,28,28,28,28,90,96,84,88,49,50,51,51,0,0,0,0
77.4,3684,0,1.22,12.04,11,177.9,100,0,3,0,0,7057,0,0,19,33,30,48,371,370,217,217,28,28,28,28,90,96,84,88,50,50,51,51,0,0,0,0
77.42,3685,0,1.22,12.04,6,178.3,100,0,3,0,0,7092,0,0,21,35,30,49,371,370,217,217,28,28,28,28,90,96,84,88,50,51,51,51,0,0,0,0
77.44,3686,0,0.89,5.45,4,178.5,100,0,3,0,0,7091,0,0,23,36,30,50,370,369,216,217,28,28,28,28,90,96,84,88,50,51,51,51,0,0,0,0
77.46,3687,0,0.89,5.45,2,178.8,100,0,3,0,0,7079,0,0,25,36,32,51,370,369,216,217,28,28,28,28,90,96,84,88,50,50,51,51,0,0,0,0
77.48,3688,0,0.89,5.45,1,179,100,0,3,0,0,7070,0,0,25,36,35,53,370,369,216,217,28,28,28,28,90,96,84,88,50,50,51,51,0,0,0,0
77.5,3689,0,0.48,-0.98,0,179.3,100,0,3,0,0,7072,0,0,25,34,37,54,370,369,216,217,28,28,28,28,90,96,84,88,50,50,51,51,0,0,0,0
77.52,3690,0,0.48,-0.98,-1,179.7,94,10,3,0,0,7087,0,0,26,32,38,54,370,369,216,217,28,28,28,28,90,96,84,88,50,50,51,51,0,0,0,0
77.54,3691,0,0.16,-2.58,-1,179.8,85,16,3,0,0,7034,0,0,27,31,38,53,375,373,218,219,28,28,28,28,90,96,84,88,50,50,51,51,0,0,0,0
77.56,3692,0,0.16,-2.58,-2,179.8,75,21,3,0,0,6956,0,0,29,30,38,50,375,373,218,219,28,28,28,28,90,96,84,88,50,50,51,51,0,0,0,0
77.58,3693,0,0.16,-2.58,-2,179.7,66,24,3,0,0,6913,0,0,31,27,38,49,375,373,218,219,28,28,28,28,90,96,84,88,50,50,51,51,0,0,0,0
77.6,3694,0,-0.12,-4.01,-4,179.5,58,27,3,0,0,6904,0,0,31,25,38,48,379,377,220,221,28,28,28,28,90,96,84,88,50,49,51,51,0,0,0,0
77.62,3695,0,-0.12,-4.01,-6,179.1,45,27,3,0,0,6956,0,0,30,22,38,47,379,377,220,221,28,28,28,28,90,96,84,88,50,49,50,50,0,0,0,0
77.64,3696,0,-0.26,-6.25,-7,178.8,40,27,3,0,0,6967,0,0,28,19,37,44,380,379,221,221,28,28,28,28,90,96,84,88,50,49,50,50,0,0,0,0
77.66,3697,0,-0.26,-6.25,-8,178.5,37,27,3,0,0,6952,0,0,26,17,34,41,380,379,221,221,28,28,28,28,90,96,84,88,49,49,50,50,0,0,0,0
77.68,3698,0,-0.26,-6.25,-9,178.3,36,26,3,0,0,6926,0,0,25,16,31,36,380,379,221,221,28,28,28,28,90,96,84,88,49,48,50,50,0,0,0,0
77.7,3699,0,-0.38,-8.2,-10,178,36,25,3,0,0,6900,0,0,23,14,27,32,381,379,221,221,28,28,28,28,90,96,84,88,49,48,50,50,0,0,0,0
77.72,3700,0,-0.38,-8.2,-12,177.6,36,22,3,0,0,6879,0,0,21,12,24,28,381,379,221,221,28,28,28,28,90,96,84,88,49,48,50,50,0,0,0,0
77.74,3701,0,-0.47,-10.3,-13,177.3,36,21,3,0,0,6870,0,0,20,11,21,24,381,379,221,221,28,28,28,28,90,96,84,88,49,48,50,49,0,0,0,0
77.76,3702,0,-0.47,-10.3,-14,177.1,36,20,3,0,0,6856,0,0,18,10,18,21,381,379,221,221,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.78,3703,0,-0.47,-10.3,-15,176.9,36,20,3,0,0,6841,0,0,17,10,17,18,381,379,221,221,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.8,3704,0,-0.64,-12.55,-16,176.7,35,19,3,0,0,6823,0,0,17,10,16,16,381,380,221,222,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.82,3705,0,-0.64,-12.55,-16,176.3,35,17,3,0,0,6805,0,0,17,10,16,15,381,380,221,222,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.84,3706,0,-0.96,-14.08,-17,176.1,35,16,3,0,0,6806,0,0,17,10,17,14,381,380,221,222,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.86,3707,0,-0.96,-14.08,-18,175.9,36,14,3,0,0,6812,0,0,19,10,18,14,381,380,221,222,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.88,3708,0,-0.96,-14.08,-19,175.7,36,13,3,0,0,6815,0,0,21,10,20,14,381,380,221,222,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.9,3709,0,-1.2,-16.33,-20,175.5,36,12,3,0,0,6811,0,0,23,11,22,14,380,379,221,221,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.92,3710,0,-1.2,-16.33,-20,175.3,36,9,3,0,0,6797,0,0,25,11,24,15,380,379,221,221,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.94,3711,0,-1.28,-16.94,-20,175.1,36,8,3,0,0,6794,0,0,26,11,27,15,379,378,220,221,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.96,3712,0,-1.28,-16.94,-19,175,36,7,3,0,0,6795,0,0,28,11,28,16,379,378,220,221,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
77.98,3713,0,-1.28,-16.94,-19,174.9,36,5,3,0,0,6797,0,0,29,11,29,16,379,378,220,221,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78,3714,0,-1.25,-18.04,-18,174.8,36,3,3,0,0,6797,0,0,30,11,30,17,378,376,220,220,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.02,3715,0,-1.25,-18.04,-16,174.7,36,0,3,0,0,6794,0,0,30,11,31,17,378,376,220,220,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.04,3716,0,-1.17,-15.75,-14,174.7,36,0,3,0,0,6793,0,0,30,11,31,18,376,375,219,219,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.06,3717,0,-1.17,-15.75,-13,174.7,36,0,3,0,0,6793,0,0,29,10,32,18,376,375,219,219,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.08,3718,0,-1.17,-15.75,-11,174.7,36,0,3,0,0,6792,0,0,28,10,32,19,376,375,219,219,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.1,3718,0,-1.06,-12.74,-10,174.7,36,0,3,0,0,6790,0,0,27,10,31,19,375,374,219,219,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.12,3719,0,-1.06,-12.74,-10,174.6,36,0,3,0,0,6786,0,0,27,10,30,18,375,374,219,219,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.14,3720,0,-1.2,-13.37,-12,174.6,36,0,3,0,0,6786,0,0,28,10,29,18,374,373,218,219,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.16,3721,0,-1.2,-13.37,-15,174.6,36,0,3,0,0,6788,0,0,28,11,29,18,374,373,218,219,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.18,3722,0,-1.2,-13.37,-17,174.6,36,0,3,0,0,6789,0,0,29,11,29,18,374,373,218,219,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.2,3723,0,-1.3,-12.51,-20,174.5,36,0,3,0,0,6789,0,0,29,10,30,19,374,372,218,218,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.22,3724,0,-1.3,-12.51,-25,174.5,36,0,3,0,0,6787,0,0,30,9,31,20,374,372,218,218,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.24,3725,0,-1.38,-15.43,-27,174.5,36,0,3,0,0,6784,0,0,30,9,31,20,373,371,218,218,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.26,3726,0,-1.38,-15.43,-29,174.4,36,0,3,0,0,6782,0,0,31,10,31,19,373,371,218,218,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.28,3727,0,-1.38,-15.43,-30,174.4,36,0,3,0,0,6782,0,0,32,12,31,19,373,371,218,218,28,28,28,28,90,96,84,88,49,48,49,49,0,0,0,0
78.3,3728,0,-1.67,-22.04,-31,174.3,36,0,3,0,0,6785,0,0,34,14,32,19,372,371,217,218,28,28,28,28,90,96,84,88,50,48,49,49,0,0,0,0
78.32,3729,0,-1.67,-22.04,-32,174.3,36,0,3,0,0,6794,0,0,36,15,33,20,372,371,217,218,28,28,28,28,90,96,84,88,50,48,49,49,0,0,0,0
78.34,3730,0,-1.84,-23.87,-33,174.2,36,0,3,0,0,6798,0,0,37,16,35,21,371,370,217,217,28,28,28,28,90,96,84,88,50,48,49,49,0,0,0,0
78.36,3731,0,-1.84,-23.87,-34,174.2,36,0,3,0,0,6798,0,0,39,16,39,22,371,370,217,217,28,28,28,28,90,96,84,88,50,48,49,49,0,0,0,0
78.38,3732,0,-1.84,-23.87,-35,174.1,36,0,3,0,0,6796,0,0,40,16,42,23,371,370,217,217,28,28,28,28,90,96,84,88,50,48,49,49,0,0,0,0
78.4,3733,0,-1.89,-24.27,-36,174.1,36,0,3,0,0,6793,0,0,40,16,44,23,370,369,217,217,28,28,28,28,90,96,84,88,50,48,49,48,0,0,0,0
78.42,3734,0,-1.89,-24.27,-38,174,36,0,3,0,0,6789,0,0,41,16,45,24,370,369,217,217,28,28,28,28,90,96,84,88,50,48,49,48,0,0,0,0
78.44,3735,0,-1.99,-29.04,-39,173.9,36,0,3,0,0,6788,0,0,42,17,45,23,369,368,216,217,28,28,28,28,90,96,84,88,50,48,49,48,0,0,0,0
78.46,3736,0,-1.99,-29.04,-41,173.9,36,0,3,0,0,6788,0,0,43,18,46,23,369,368,216,217,28,28,28,28,90,96,84,88,50,48,49,48,0,0,0,0
78.48,3737,0,-1.99,-29.04,-42,173.8,36,0,3,0,0,6789,0,0,43,18,47,23,369,368,216,217,28,28,28,28,90,96,84,88,50,48,50,48,0,0,0,0
78.5,3738,0,-2.22,-31.25,-43,173.7,36,0,3,0,0,6788,0,0,44,18,47,24,369,367,216,216,28,28,28,28,90,96,84,88,50,48,50,48,0,0,0,0
78.52,3739,0,-2.22,-31.25,-45,173.6,36,0,3,0,0,6787,0,0,45,18,49,24,369,367,216,216,28,28,28,28,90,96,84,88,50,48,50,48,0,0,0,0
78.54,3740,0,-2.36,-31.79,-46,173.5,36,0,3,0,0,6785,0,0,46,17,50,24,368,366,216,216,28,28,28,28,90,96,84,88,50,48,50,48,0,0,0,0
78.56,3741,0,-2.36,-31.79,-47,173.4,36,0,3,0,0,6782,0,0,47,17,52,25,368,366,216,216,28,28,28,28,90,96,84,88,50,48,50,48,1,0,0,0
78.58,3742,0,-2.36,-31.79,-48,173.4,36,0,3,0,0,6778,0,0,47,17,53,25,368,366,216,216,28,28,28,28,90,96,84,88,50,48,50,48,1,0,0,0
78.6,3743,0,-2.33,-31.78,-48,173.3,36,0,3,0,0,6774,0,0,47,17,54,25,367,366,215,216,28,28,28,28,90,96,85,88,50,48,49,48,1,0,0,0
78.62,3744,0,-2.33,-31.78,-49,173.1,36,0,3,0,0,6768,0,0,47,17,54,25,367,366,215,216,28,28,28,28,90,96,85,88,49,48,49,48,1,0,0,0
78.64,3745,0,-2.29,-32.27,-49,173,36,0,3,0,0,6764,0,0,47,17,55,25,366,365,215,215,28,28,28,28,90,96,85,88,49,48,49,48,1,0,0,0
78.66,3746,0,-2.29,-32.27,-49,172.9,36,0,3,0,0,6760,0,0,46,18,55,24,366,365,215,215,28,28,28,28,90,96,85,88,49,48,49,48,1,0,0,0
78.68,3746,0,-2.29,-32.27,-49,172.8,36,0,3,0,0,6757,0,0,46,18,55,24,366,365,215,215,28,28,28,28,90,96,85,88,49,48,49,48,1,0,0,0
78.7,3747,0,-2.4,-33.04,-49,172.7,36,0,3,0,0,6754,0,0,46,18,55,24,365,364,215,215,28,28,28,28,90,96,85,88,49,48,49,48,1,0,0,0
78.72,3748,0,-2.4,-33.04,-49,172.5,36,0,3,0,0,6747,0,0,46,18,55,24,365,364,215,215,28,28,28,28,90,96,85,88,49,47,49,48,1,0,0,0
78.74,3749,0,-2.5,-35.55,-49,172.4,36,0,3,0,0,6745,0,0,47,19,56,23,365,363,214,215,28,28,28,28,90,96,85,88,49,48,49,48,1,0,0,0
78.76,3750,0,-2.5,-35.55,-48,172.3,36,0,3,0,0,6744,0,0,48,19,57,23,365,363,214,215,28,28,28,28,90,96,85,88,49,47,49,48,1,0,0,0
78.78,3751,0,-2.5,-35.55,-48,172.2,36,0,3,0,0,6742,0,0,49,19,58,23,365,363,214,215,28,28,28,28,90,96,85,88,49,47,49,48,1,0,0,0
78.8,3752,0,-2.43,-32.23,-47,172,36,0,3,0,0,6737,0,0,49,18,60,24,364,362,214,215,28,28,28,28,90,96,85,88,49,47,49,48,1,0,0,0
78.82,3753,0,-2.43,-32.23,-45,171.8,37,0,3,0,0,6729,0,0,48,15,61,24,364,362,214,215,28,28,28,28,90,96,85,88,49,47,49,48,1,0,0,0
78.84,3754,0,-2.13,-26.5,-44,171.7,40,0,3,0,0,6731,0,0,47,14,61,25,363,362,214,214,28,28,28,28,90,96,85,88,49,47,49,48,1,0,0,0
78.86,3755,0,-2.13,-26.5,-43,171.7,44,0,3,0,0,6745,0,0,46,13,60,24,363,362,214,214,28,28,28,28,90,96,85,88,49,47,49,48,0,0,0,0
78.88,3756,0,-2.13,-26.5,-43,171.6,49,0,3,0,0,6768,0,0,43,13,57,24,363,362,214,214,28,28,28,28,90,96,85,88,49,47,49,48,0,0,0,0
78.9,3757,0,-2.13,-26.26,-42,171.5,53,0,3,0,0,6799,0,0,42,14,54,23,362,361,213,214,28,28,28,28,90,96,85,88,49,47,49,48,0,0,0,0
78.92,3758,0,-2.13,-26.26,-42,171.4,64,0,3,0,0,6835,0,0,41,15,51,22,362,361,213,214,28,28,28,28,90,96,85,88,49,47,49,49,0,0,0,0
78.94,3759,0,-1.98,-24.68,-41,171.4,68,0,3,0,0,6842,0,0,40,15,50,22,361,360,213,214,28,28,28,28,90,96,85,88,49,47,49,49,0,0,0,0
78.96,3760,0,-1.98,-24.68,-40,171.4,71,0,3,0,0,6838,0,0,39,14,50,22,361,360,213,214,28,28,28,28,90,96,85,88,48,47,49,49,0,0,0,0
78.98,3761,0,-1.98,-24.68,-40,171.5,73,0,3,0,0,6826,0,0,37,12,50,23,361,360,213,214,28,28,28,28,90,96,85,88,48,47,49,49,0,0,0,0
79,3762,0,-1.79,-16.53,-39,171.5,73,0,3,0,0,6813,0,0,35,10,50,23,361,359,213,213,28,28,28,28,90,96,85,88,48,47,49,49,0,0,0,0
79.02,3763,0,-1.79,-16.53,-38,171.6,72,0,3,0,0,6811,0,0,34,10,50,22,361,359,213,213,28,28,28,28,90,96,85,88,48,47,49,49,0,0,0,0
79.04,3764,0,-1.84,-15.51,-36,171.7,68,0,3,0,0,6806,0,0,33,10,48,21,361,360,213,213,28,28,28,28,90,96,85,88,48,47,49,49,0,0,0,0
79.06,3765,0,-1.84,-15.51,-33,171.7,61,6,3,0,0,6769,0,0,33,10,46,20,361,360,213,213,28,28,28,28,90,96,85,88,48,47,49,49,0,0,0,0
79.08,3766,0,-1.84,-15.51,-30,171.7,54,14,3,0,0,6711,0,0,32,11,45,20,361,360,213,213,28,28,28,28,90,96,85,88,48,47,49,48,0,0,0,0
79.1,3767,0,-2.04,-15.21,-26,171.5,45,21,3,0,0,6631,0,0,32,12,45,20,367,366,215,216,28,28,28,28,90,96,85,88,48,46,49,48,0,0,0,0
79.12,3767,0,-2.04,-15.21,-16,171,29,36,3,0,0,6538,0,0,33,12,46,19,367,366,215,216,28,28,28,28,90,96,85,88,48,46,48,47,0,0,0,0
79.14,3768,0,-1.71,-11.58,-11,170.5,22,44,3,-1,0,6526,0,0,33,12,47,19,376,373,219,219,28,28,28,28,90,96,85,88,47,44,48,47,0,0,0,0
79.16,3769,0,-1.71,-11.58,-6,170,15,53,3,-1,0,6515,0,0,33,11,47,18,376,373,219,219,28,28,28,28,90,96,85,88,47,43,48,47,0,0,0,0
79.18,3770,0,-1.71,-11.58,-2,169.5,9,59,3,-1,0,6492,0,0,32,10,47,18,376,373,219,219,28,28,28,28,90,96,85,88,46,42,47,46,0,0,0,0
79.2,3771,0,-1.08,-4.32,1,169,5,65,3,-1,0,6450,0,0,29,10,43,17,385,381,223,223,28,28,28,28,90,96,85,88,46,40,47,46,0,0,0,0
79.22,3772,0,-1.08,-4.32,3,167.8,2,73,3,-1,0,6355,0,0,25,9,37,16,385,381,223,223,28,28,28,28,90,96,85,88,45,38,46,46,0,0,0,0
79.24,3773,0,-0.47,1.09,2,167.2,2,76,3,-1,0,6301,0,1,20,9,30,15,391,386,226,226,28,28,28,28,90,96,85,88,43,37,46,45,0,0,0,0
79.26,3774,0,-0.47,1.09,0,166.5,2,79,3,-1,0,6232,0,1,15,9,22,13,391,386,226,226,28,28,28,28,90,96,85,88,43,39,45,45,0,0,0,0
79.28,3775,0,-0.47,1.09,-3,166,2,81,3,-1,0,6138,0,1,11,9,15,11,391,386,226,226,28,28,28,28,90,96,85,88,40,42,44,44,0,0,0,0
79.3,3776,0,-0.28,-3.44,-6,165.4,0,82,3,-1,0,5972,0,1,10,10,10,8,398,395,228,228,28,28,28,28,90,96,85,88,42,43,42,42,0,0,0,0
