Time,Distance,Best Lap Delta,Best Lap Time,Brake Bias,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,Car Coord X,Car Coord Y,Car Coord Z,DRS Active,DRS Available,Engine RPM,Fuel Level,Gear,Ground Speed,KERS Charge,KERS Deployed Energy,Last Sector Time,Max RPM,Throttle Pos
s,m,s,s,%,%,G,G,m,m,m,,,rpm,l,,km/h,%,kJ,s,rpm,%
85.85,5584.4,-0.594,107.932,54,0,-1.19,0.13,427.5,503.5,-16.1,0,0,12312,11.07,7,298.8,75.2,3160.7,46.678,13050,100
85.9,5588.6,-0.594,107.932,54,0,-1.26,0.13,424.1,501,-16,0,0,12326,11.07,7,299,75.1,3163.7,46.678,13050,100
85.95,5592.7,-0.594,107.932,54,0,-1.37,0.11,420.8,498.8,-15.9,0,0,12320,11.07,7,299.2,75.1,3166.7,46.678,13050,100
86,5596.9,-0.591,107.932,54,0,-1.31,0.11,417.3,496.4,-15.8,0,0,12331,11.07,7,299.4,75,3169.8,46.678,13050,100
86.05,5601,-0.591,107.932,54,0,-1.28,0.13,413.7,494.1,-15.7,0,0,12336,11.06,7,299.6,75,3172.6,46.678,13050,100
86.1,5605.2,-0.591,107.932,54,0,-1.16,0.08,410.4,491.9,-15.6,0,0,12357,11.06,7,299.8,74.9,3175.6,46.678,13050,100
86.15,5609.4,-0.591,107.932,54,0,-1.14,-0.96,406.8,489.6,-15.5,0,0,10787,11.06,8,299.8,74.9,3178.2,46.678,13050,100
86.2,5613.5,-0.591,107.932,54,0,-0.93,0.13,403.2,487.3,-15.4,0,0,10540,11.06,8,300.6,74.9,3180.8,46.678,13050,100
86.25,5617.7,-0.594,107.932,54,0,-0.81,0.18,399.8,485.2,-15.3,0,0,10550,11.06,8,300.8,74.8,3183.7,46.678,13050,100
86.3,5621.9,-0.594,107.932,54,0,-0.6,0.16,396.2,482.9,-15.3,0,0,10552,11.06,8,301.1,74.8,3186.6,46.678,13050,100
86.35,5626.1,-0.591,107.932,54,0,-0.4,0.14,392.6,480.7,-15.2,0,0,10567,11.06,8,301.3,74.7,3189.3,46.678,13050,100
86.4,5630.3,-0.591,107.932,54,0,-0.32,0.16,389.1,478.6,-15.1,0,0,10570,11.05,8,301.6,74.7,3192.2,46.678,13050,100
86.45,5634.5,-0.591,107.932,54,0,-0.24,0.15,385.5,476.4,-15,0,0,10581,11.05,8,301.9,74.7,3195.2,46.678,13050,100
86.5,5638.7,-0.588,107.932,54,0,-0.2,0.15,381.8,474.1,-14.9,0,0,10589,11.05,8,302.1,74.6,3197.9,46.678,13050,100
86.55,5642.8,-0.588,107.932,54,0,-0.22,0.14,378.4,472,-14.8,0,0,10597,11.05,8,302.4,74.6,3200.9,46.678,13050,100
86.6,5647.1,-0.591,107.932,54,0,-0.25,0.16,374.7,469.8,-14.7,0,0,10604,11.05,8,302.6,74.5,3203.8,46.678,13050,100
86.65,5651.3,-0.591,107.932,54,0,-0.27,0.13,371.1,467.6,-14.6,0,0,10616,11.05,8,302.9,74.5,3206.5,46.678,13050,100
86.7,5655.5,-0.588,107.932,54,0,-0.31,0.16,367.6,465.5,-14.6,0,0,10631,11.04,8,303.1,74.4,3209.5,46.678,13050,100
86.75,5659.7,-0.591,107.932,54,0,-0.34,0.14,363.9,463.3,-14.5,0,0,10631,11.04,8,303.4,74.4,3212.4,46.678,13050,100
86.8,5663.9,-0.591,107.932,54,0,-0.33,0.15,360.2,461.1,-14.4,0,0,10631,11.04,8,303.6,74.4,3215.2,46.678,13050,100
86.85,5668.1,-0.588,107.932,54,0,-0.29,0.15,356.7,459.1,-14.3,0,0,10651,11.04,8,303.8,74.3,3218.1,46.678,13050,100
86.9,5672.3,-0.588,107.932,54,0,-0.32,0.14,353,456.9,-14.2,0,0,10657,11.04,8,304.1,74.3,3221,46.678,13050,100
86.95,5676.6,-0.588,107.932,54,0,-0.32,0.14,349.3,454.7,-14.1,0,0,10662,11.04,8,304.3,74.2,3223.8,46.678,13050,100
87,5680.8,-0.588,107.932,54,0,-0.3,0.16,345.8,452.6,-14.1,0,0,10674,11.03,8,304.5,74.2,3226.7,46.678,13050,100
87.05,5685,-0.588,107.932,54,0,-0.3,0.1,342.1,450.5,-14,0,0,10695,11.03,8,304.8,74.2,3229.5,46.678,13050,100
87.1,5689.3,-0.588,107.932,54,0,-0.33,0.13,338.3,448.3,-13.9,0,0,10682,11.03,8,305,74.1,3232.4,46.678,13050,100
87.15,5693.5,-0.588,107.932,54,0,-0.32,0.13,334.8,446.2,-13.8,0,0,10688,11.03,8,305.2,74.1,3235.3,46.678,13050,100
87.2,5697.7,-0.588,107.932,54,0,-0.26,0.11,331.1,444.1,-13.7,0,0,10706,11.03,8,305.4,74,3238.2,46.678,13050,100
87.25,5702,-0.588,107.932,54,0,-0.21,0.1,327.3,441.9,-13.7,0,0,10723,11.03,8,305.7,74,3241,46.678,13050,100
87.3,5706.2,-0.588,107.932,54,0,-0.17,0.13,323.8,439.9,-13.6,0,0,10716,11.02,8,305.9,73.9,3243.9,46.678,13050,100
87.35,5710.5,-0.588,107.932,54,0,-0.07,0.12,320,437.8,-13.5,0,0,10714,11.02,8,306.1,73.9,3246.9,46.678,13050,100
87.4,5714.7,-0.588,107.932,54,0,-0.03,0.13,316.3,435.6,-13.4,0,0,10743,11.02,8,306.3,73.9,3249.6,46.678,13050,100
87.45,5719,-0.588,107.932,54,0,0,0.1,312.7,433.6,-13.3,0,0,10741,11.02,8,306.5,73.8,3252.6,46.678,13050,100
87.5,5723.3,-0.588,107.932,54,0,-0.09,0.11,308.9,431.4,-13.2,0,0,10738,11.02,8,306.7,73.8,3255.5,46.678,13050,100
87.55,5727.5,-0.588,107.932,54,0,-0.16,0.11,305.2,429.3,-13.1,0,0,10756,11.02,8,306.9,73.7,3258.2,46.678,13050,100
87.6,5731.8,-0.588,107.932,54,0,-0.05,0.12,301.6,427.3,-13.1,0,0,10771,11.01,8,307.1,73.7,3261.2,46.678,13050,100
87.65,5736.1,-0.588,107.932,54,0,0.2,0.13,297.8,425.1,-13,0,0,10760,11.01,8,307.3,73.6,3263.9,46.678,13050,100
87.7,5740.3,-0.588,107.932,54,0,0.16,0.09,294,423,-12.9,0,0,10771,11.01,8,307.5,73.6,3266.9,46.678,13050,100
87.75,5744.6,-0.588,107.932,54,0,0.08,0.14,290.5,420.9,-12.8,0,0,10777,11.01,8,307.7,73.6,3269.8,46.678,13050,100
87.8,5748.9,-0.588,107.932,54,0,0.11,0.12,286.7,418.8,-12.7,0,0,10793,11.01,8,307.9,73.5,3272.7,46.678,13050,100
87.85,5753.2,-0.588,107.932,54,0,0.34,0.12,282.9,416.6,-12.6,0,0,10780,11.01,8,308.1,73.5,3275.5,46.678,13050,100
87.9,5757.4,-0.588,107.932,54,0,0.39,0.08,279.3,414.5,-12.5,0,0,10795,11,8,308.2,73.4,3278.4,46.678,13050,100
87.95,5761.7,-0.588,107.932,54,0,0.46,0.12,275.6,412.4,-12.4,0,0,10805,11,8,308.4,73.4,3281.2,46.678,13050,100
88,5766,-0.591,107.932,54,0,0.68,0.09,271.8,410.2,-12.4,0,0,10819,11,8,308.6,73.4,3284.1,46.678,13050,100
88.05,5770.3,-0.591,107.932,54,0,1,0.09,268.2,408.1,-12.3,0,0,10810,11,8,308.8,73.3,3287,46.678,13050,100
88.1,5774.6,-0.591,107.932,54,0,1.18,0.08,264.5,405.8,-12.2,0,0,10814,11,8,308.9,73.3,3289.8,46.678,13050,100
88.15,5778.9,-0.591,107.932,54,0,1.17,0.07,260.7,403.6,-12.1,0,0,10826,11,8,309.1,73.2,3292.7,46.678,13050,100
88.2,5783.2,-0.591,107.932,54,0,1.28,0.1,257.2,401.4,-12,0,0,10822,11,8,309.2,73.2,3295.6,46.678,13050,100
88.25,5787.5,-0.591,107.932,54,0,1.33,0.08,253.5,399.1,-11.9,0,0,10830,10.99,8,309.3,73.1,3298.6,46.678,13050,100
88.3,5791.8,-0.591,107.932,54,0,1.34,0.08,249.8,396.8,-11.8,0,0,10839,10.99,8,309.5,73.1,3301.3,46.678,13050,100
88.35,5796.1,-0.591,107.932,54,0,1.35,0.08,246.3,394.5,-11.7,0,0,10842,10.99,8,309.6,73.1,3304.3,46.678,13050,100
88.4,5800.4,-0.591,107.932,54,0,1.41,0.06,242.7,392.1,-11.6,0,0,10848,10.99,8,309.7,73,3307.2,46.678,13050,100
88.45,5804.7,-0.591,107.932,54,0,1.49,0.08,239,389.7,-11.5,0,0,10845,10.99,8,309.8,73,3310,46.678,13050,100
88.5,5809,-0.591,107.932,54,0,1.53,0.03,235.6,387.3,-11.4,0,0,10863,10.98,8,309.9,72.9,3312.9,46.678,13050,100
88.55,5813.3,-0.591,107.932,54,0,1.81,0.06,232,384.8,-11.3,0,0,10857,10.98,8,310,72.9,3315.6,46.678,13050,100
88.6,5817.6,-0.591,107.932,54,0,1.96,0.05,228.4,382.3,-11.2,0,0,10859,10.98,8,310.1,72.9,3318.6,46.678,13050,100
88.65,5821.9,-0.591,107.932,54,0,2.06,0.04,225.1,379.9,-11.1,0,0,10875,10.98,8,310.1,72.8,3321.5,46.678,13050,100
88.7,5826.2,-0.591,107.932,54,0,2.54,0.05,221.6,377.2,-11,0,0,10865,10.98,8,310.2,72.8,3324.3,46.678,13050,100
88.75,5830.5,-0.591,107.932,54,0,2.72,0.02,218.1,374.6,-10.9,0,0,10864,10.98,8,310.2,72.7,3327.2,46.678,13050,100
88.8,5834.8,-0.591,107.932,54,0,3.02,-0.02,214.8,372,-10.8,0,0,10884,10.98,8,310.1,72.7,3330.1,46.678,13050,100
88.85,5839.1,-0.591,107.932,54,0,3.13,0.04,211.4,369.2,-10.7,0,0,10857,10.97,8,310.1,72.6,3333.1,46.678,13050,100
88.9,5843.4,-0.594,107.932,54,0,3.1,-0.02,208.1,366.4,-10.6,0,0,10894,10.97,8,310,72.6,3335.8,46.678,13050,100
88.95,5847.7,-0.594,107.932,54,0,3.49,0.02,205,363.6,-10.6,0,0,10879,10.97,8,309.9,72.6,3338.8,46.678,13050,100
89,5852,-0.594,107.932,54,0,3.7,0.02,201.8,360.7,-10.5,0,0,10853,10.97,8,309.8,72.5,3341.7,46.678,13050,100
89.05,5856.3,-0.591,107.932,54,0,3.34,0,198.6,357.6,-10.4,0,0,10866,10.97,8,309.7,72.5,3344.5,46.678,13050,100
89.1,5860.6,-0.591,107.932,54,0,3.28,0.03,195.7,354.7,-10.3,0,0,10862,10.97,8,309.6,72.4,3347.4,46.678,13050,100
89.15,5864.9,-0.591,107.932,54,0,3.38,0,192.6,351.6,-10.2,0,0,10851,10.96,8,309.5,72.4,3350.3,46.678,13050,100
89.2,5869.2,-0.594,107.932,54,0,3.04,0.02,189.6,348.4,-10.1,0,0,10844,10.96,8,309.5,72.4,3353.1,46.678,13050,100
89.25,5873.5,-0.594,107.932,54,0,2.67,0.04,186.9,345.3,-10,0,0,10852,10.96,8,309.4,72.3,3356,46.678,13050,100
89.3,5877.8,-0.594,107.932,54,0,2.31,0.04,184,342,-9.9,0,0,10849,10.96,8,309.5,72.3,3359,46.678,13050,100
89.35,5882.1,-0.594,107.932,54,0,2.29,0.07,181.1,338.7,-9.8,0,0,10846,10.96,8,309.5,72.2,3361.7,46.678,13050,100
89.4,5886.4,-0.594,107.932,54,0,2.19,0.06,178.5,335.5,-9.7,0,0,10835,10.96,8,309.6,72.2,3364.6,46.678,13050,100
89.45,5890.7,-0.591,107.932,54,0,1.95,0.04,175.7,332.1,-9.6,0,0,10852,10.95,8,309.7,72.2,3367.6,46.678,13050,100
89.5,5895,-0.591,107.932,54,0,1.98,0.06,173,328.6,-9.5,0,0,10852,10.95,8,309.7,72.1,3370.3,46.678,13050,100
89.55,5899.3,-0.591,107.932,54,0,2.02,0.05,170.5,325.4,-9.4,0,0,10853,10.95,8,309.8,72.1,3373.3,46.678,13050,100
89.6,5903.6,-0.591,107.932,54,0,2.11,0.06,167.9,321.9,-9.3,0,0,10855,10.95,8,309.9,72,3376.2,46.678,13050,100
89.65,5907.9,-0.591,107.932,54,0,2.21,0.05,165.3,318.3,-9.2,0,0,10856,10.95,8,309.9,72,3379,46.678,13050,100
89.7,5912.3,-0.594,107.932,54,0,2.25,0.04,162.8,315,-9.1,0,0,10858,10.95,8,310,71.9,3381.9,46.678,13050,100
89.75,5916.6,-0.594,107.932,54,0,2.24,0.06,160.3,311.4,-9,0,0,10857,10.94,8,310,71.9,3384.7,46.678,13050,100
89.8,5920.9,-0.594,107.932,54,0,2.25,0.05,157.9,307.7,-8.8,0,0,10863,10.94,8,310,71.9,3387.6,46.678,13050,100
89.85,5925.2,-0.591,107.932,54,0,2.17,0.06,155.6,304.3,-8.7,0,0,10863,10.94,8,310.1,71.8,3390.5,46.678,13050,100
89.9,5929.5,-0.591,107.932,54,0,2.07,0.04,153.2,300.6,-8.6,0,0,10874,10.94,8,310.1,71.8,3393.5,46.678,13050,100
89.95,5933.8,-0.591,107.932,54,0,1.99,0.06,150.9,296.9,-8.5,0,0,10863,10.94,8,310.2,71.7,3396.2,46.678,13050,100
90,5938.1,-0.591,107.932,54,0,1.75,0.05,148.7,293.3,-8.4,0,0,10868,10.94,8,310.3,71.7,3399.1,46.678,13050,100
90.05,5942.4,-0.591,107.932,54,0,1.66,0.08,146.5,289.6,-8.3,0,0,10867,10.93,8,310.3,71.7,3402.1,46.678,13050,100
90.1,5946.7,-0.591,107.932,54,0,1.52,0.05,144.3,285.8,-8.2,0,0,10870,10.93,8,310.4,71.6,3404.8,46.678,13050,100
90.15,5951,-0.591,107.932,54,0,1.5,0.06,142.2,282.2,-8,0,0,10872,10.93,8,310.5,71.6,3407.8,46.678,13050,100
90.2,5955.3,-0.591,107.932,54,0,1.47,0.06,140.1,278.3,-7.9,0,0,10873,10.93,8,310.6,71.5,3410.7,46.678,13050,100
90.25,5959.7,-0.591,107.932,54,0,1.42,0.06,138,274.5,-7.8,0,0,10879,10.93,8,310.7,71.5,3413.5,46.678,13050,100
90.3,5964,-0.591,107.932,54,0,1.42,0.05,136,270.8,-7.6,0,0,10886,10.93,8,310.8,71.5,3416.4,46.678,13050,100
90.35,5968.3,-0.591,107.932,54,0,1.57,0.07,133.9,266.9,-7.5,0,0,10878,10.92,8,310.9,71.4,3419.3,46.678,13050,100
90.4,5972.6,-0.591,107.932,54,0,1.53,0.04,131.9,263,-7.4,0,0,10890,10.92,8,311,71.4,3422.1,46.678,13050,100
90.45,5976.9,-0.591,107.932,54,0,1.41,0.06,130,259.3,-7.2,0,0,10883,10.92,8,311.1,71.3,3425,46.678,13050,100
90.5,5981.3,-0.588,107.932,54,0,1.31,0.02,128.1,255.4,-7.1,0,0,10916,10.92,8,311.1,71.3,3427.9,46.678,13050,100
90.55,5985.6,-0.588,107.932,54,0,1.48,0.05,126.2,251.4,-7,0,0,10895,10.92,8,311.2,71.2,3430.7,46.678,13050,100
90.6,5989.9,-0.588,107.932,54,0,1.47,0.04,124.4,247.7,-6.8,0,0,10895,10.92,8,311.3,71.2,3433.6,46.678,13050,100
90.65,5994.2,-0.588,107.932,54,0,1.42,0.06,122.5,243.7,-6.7,0,0,10904,10.91,8,311.4,71.2,3436.4,46.678,13050,100
90.7,5998.6,-0.588,107.932,54,0,1.44,0.07,120.7,239.7,-6.6,0,0,10909,10.91,8,311.5,71.1,3439.3,46.678,13050,100
90.75,6002.9,-0.591,107.932,54,0,1.29,0.08,119,235.9,-6.5,0,0,10905,10.91,8,311.6,71.1,3442.3,46.678,13050,100
90.8,6007.2,-0.591,107.932,54,0,1.28,-0.02,117.2,231.9,-6.3,0,0,10905,10.91,8,311.5,71,3445.2,46.678,13050,100
90.85,6011.5,-0.591,107.932,54,0,1.21,-0.11,115.5,227.8,-6.2,0,0,10908,10.91,8,311.3,71,3447.9,46.678,13050,100
90.9,6015.9,-0.591,107.932,54,0,0.9,-0.1,113.8,224,-6.1,0,0,10896,10.91,8,311.2,71,3450.9,46.678,13050,100
90.95,6020.2,-0.591,107.932,54,0,0.56,-0.1,112.1,219.9,-5.9,0,0,10888,10.9,8,311,70.9,3453.8,46.678,13050,100
91,6024.5,-0.588,107.932,54,0,0.38,-0.1,110.5,215.8,-5.8,0,0,10887,10.9,8,310.8,70.9,3456.6,46.678,13050,100
91.05,6028.8,-0.588,107.932,54,0,0.24,-0.1,108.9,212,-5.7,0,0,10878,10.9,8,310.7,70.8,3459.5,46.678,13050,100
91.1,6033.1,-0.588,107.932,54,0,0.16,-0.09,107.2,207.9,-5.6,0,0,10872,10.9,8,310.5,70.8,3462.4,46.678,13050,100
91.15,6037.4,-0.588,107.932,54,0,0.13,-0.09,105.6,203.9,-5.4,0,0,10864,10.9,8,310.3,70.8,3465.2,46.678,13050,100
91.2,6041.7,-0.588,107.932,54,0,0.13,-0.08,104,200,-5.3,0,0,10865,10.9,8,310.2,70.7,3468.1,46.678,13050,100
91.25,6046,-0.585,107.932,54,0,0.18,-0.09,102.3,196,-5.2,0,0,10858,10.89,8,310,70.7,3471,46.678,13050,100
91.3,6050.3,-0.585,107.932,54,0,0.23,-0.08,100.7,191.9,-5.1,0,0,10858,10.89,8,309.9,70.6,3473.8,46.678,13050,100
91.35,6054.6,-0.585,107.932,54,0,0.41,-0.09,99.2,188.1,-4.9,0,0,10844,10.89,8,309.7,70.6,3476.7,46.678,13050,100
91.4,6058.9,-0.585,107.932,54,0,0.68,-0.07,97.5,184,-4.8,0,0,10840,10.89,8,309.6,70.5,3479.7,46.678,13050,100
91.45,6063.2,-0.585,107.932,54,0,1.04,-0.08,95.9,179.9,-4.7,0,0,10840,10.89,8,309.4,70.5,3482.4,46.678,13050,100
91.5,6067.5,-0.582,107.932,54,0,1.37,-0.1,94.4,176.1,-4.6,0,0,10826,10.89,8,309.3,70.5,3485.4,46.678,13050,100
91.55,6071.8,-0.582,107.932,54,0,1.65,-0.11,92.9,172,-4.5,0,0,10827,10.88,8,309.1,70.4,3488.3,46.678,13050,100
91.6,6076.1,-0.582,107.932,54,0,1.78,0.01,91.3,167.9,-4.3,0,0,10825,10.88,8,308.9,70.4,3491.1,46.678,13050,100
91.65,6080.4,-0.582,107.932,54,0,1.91,0.05,90,164,-4.2,0,0,10833,10.88,8,308.9,70.3,3494,46.678,13050,100
91.7,6084.7,-0.579,107.932,54,0,2.19,0.05,88.5,159.9,-4.1,0,0,10822,10.88,8,308.9,70.3,3496.9,46.678,13050,100
91.75,6089,-0.579,107.932,54,0,2.32,0.05,87.2,155.7,-4,0,0,10831,10.88,8,309,70.3,3499.7,46.678,13050,100
91.8,6093.3,-0.579,107.932,54,0,2.41,0.06,85.9,151.8,-3.9,0,0,10833,10.88,8,309,70.2,3502.6,46.678,13050,100
91.85,6097.6,-0.579,107.932,54,0,2.59,0.05,84.7,147.6,-3.8,0,0,10834,10.87,8,309.1,70.2,3505.5,46.678,13050,100
91.9,6101.9,-0.579,107.932,54,0,2.69,0.06,83.5,143.4,-3.7,0,0,10842,10.87,8,309.1,70.1,3508.5,46.678,13050,100
91.95,6106.2,-0.573,107.932,54,0,2.85,0.04,82.4,139.4,-3.7,0,0,10853,10.87,8,309.1,70,3512.7,46.678,13050,100
92,6110.5,-0.573,107.932,54,0,3.18,0.04,81.3,135.2,-3.6,0,0,10845,10.87,8,309.2,69.9,3516.9,46.678,13050,100
92.05,6114.8,-0.573,107.932,54,0,3.29,0.04,80.4,130.9,-3.5,0,0,10845,10.87,8,309.2,69.8,3520.8,46.678,13050,100
92.1,6119,-0.573,107.932,54,0,3.42,0.05,79.5,126.9,-3.4,0,0,10852,10.87,8,309.2,69.7,3525,46.678,13050,100
92.15,6123.3,-0.573,107.932,54,0,3.69,0.07,78.7,122.6,-3.4,0,0,10839,10.86,8,309.1,69.6,3529.2,46.678,13050,100
92.2,6127.6,-0.573,107.932,54,0,3.46,0.02,78,118.3,-3.3,0,0,10856,10.86,8,309.1,69.4,3533.1,46.678,13050,100
92.25,6131.9,-0.573,107.932,54,0,3.77,0.05,77.3,114.2,-3.2,0,0,10852,10.86,8,309,69.3,3537.3,46.678,13050,100
92.3,6136.2,-0.57,107.932,54,0,3.83,0.06,76.8,109.8,-3.1,0,0,10834,10.86,8,309,69.2,3541.5,46.678,13050,100
92.35,6140.5,-0.57,107.932,54,0,3.76,0.03,76.3,105.5,-3,0,0,10845,10.86,8,308.9,69.1,3545.4,46.678,13050,100
92.4,6144.8,-0.57,107.932,54,0,3.89,0.03,76,101.4,-2.9,0,0,10839,10.86,8,308.8,69,3549.6,46.678,13050,100
92.45,6149.1,-0.567,107.932,54,0,3.99,0.02,75.7,97,-2.8,0,0,10834,10.85,8,308.7,68.9,3553.8,46.678,13050,100
92.5,6153.4,-0.567,107.932,54,0,3.69,0.02,75.6,92.6,-2.7,0,0,10829,10.85,8,308.6,68.8,3557.7,46.678,13050,100
92.55,6157.7,-0.567,107.932,54,0,3.56,0.09,75.5,88.5,-2.6,0,0,10830,10.85,8,308.5,68.7,3561.9,46.678,13050,100
92.6,6161.9,-0.567,107.932,54,0,3.48,0.04,75.5,84.2,-2.5,0,0,10839,10.85,8,308.5,68.5,3566.1,46.678,13050,100
92.65,6166.2,-0.567,107.932,54,0,3.53,0.04,75.6,79.8,-2.4,0,0,10824,10.85,8,308.5,68.4,3570,46.678,13050,100
92.7,6170.5,-0.564,107.932,54,0,3.51,0.04,75.8,75.7,-2.4,0,0,10824,10.85,8,308.4,68.3,3574.2,46.678,13050,100
92.75,6174.8,-0.564,107.932,54,0,3.43,0.02,76.1,71.3,-2.3,0,0,10822,10.84,8,308.4,68.2,3578.4,46.678,13050,100
92.8,6179.1,-0.564,107.932,54,0,3.36,0.05,76.5,67,-2.1,0,0,10816,10.84,8,308.4,68.1,3582.3,46.678,13050,100
92.85,6183.4,-0.564,107.932,54,0,3.08,0.07,76.9,62.9,-2,0,0,10815,10.84,8,308.4,68,3586.5,46.678,13050,100
92.9,6187.6,-0.564,107.932,54,0,2.87,0.07,77.4,58.6,-1.9,0,0,10824,10.84,8,308.5,67.9,3590.7,46.678,13050,100
92.95,6191.9,-0.564,107.932,54,0,2.74,0.1,78,54.2,-1.8,0,0,10817,10.84,8,308.5,67.8,3594.6,46.678,13050,100
93,6196.2,-0.564,107.932,54,0,2.76,0.1,78.6,50.2,-1.7,0,0,10820,10.84,8,308.6,67.6,3598.8,46.678,13050,100
93.05,6200.5,-0.561,107.932,54,0,2.63,0.07,79.4,45.9,-1.6,0,0,10820,10.83,8,308.7,67.5,3603,46.678,13050,100
93.1,6204.8,-0.564,107.932,54,0,2.38,0.12,80.2,41.6,-1.5,0,0,10818,10.83,8,308.8,67.4,3606.9,46.678,13050,100
93.15,6209.1,-0.564,107.932,54,0,2.33,0.02,81,37.5,-1.4,0,0,10838,10.83,8,308.9,67.3,3610.4,46.678,13050,100
93.2,6213.4,-0.564,107.932,54,0,2.62,0.02,81.9,33.2,-1.2,0,0,10817,10.83,8,308.9,67.3,3613.3,46.678,13050,100
93.25,6217.7,-0.564,107.932,54,0,2.42,0.04,82.8,29,-1.1,0,0,10813,10.83,8,308.9,67.3,3616.1,46.678,13050,100
93.3,6221.9,-0.564,107.932,54,0,2.23,0.01,83.8,25,-1,0,0,10843,10.83,8,309,67.2,3619,46.678,13050,100
93.35,6226.2,-0.561,107.932,54,0,2.26,0.06,84.9,20.7,-0.9,0,0,10827,10.82,8,309,67.2,3622,46.678,13050,100
93.4,6230.5,-0.561,107.932,54,0,2.33,0.05,86,16.5,-0.8,0,0,10833,10.82,8,309.1,67.1,3624.7,46.678,13050,100
93.45,6234.8,-0.561,107.932,54,0,2.2,0.07,87.2,12.5,-0.7,0,0,10827,10.82,8,309.1,67.1,3627.7,46.678,13050,100
93.5,6239.1,-0.564,107.932,54,0,2.1,0.07,88.4,8.3,-0.6,0,0,10838,10.82,8,309.2,67.1,3630.4,46.678,13050,100
93.55,6243.4,-0.564,107.932,54,0,2.03,0.08,89.7,4.2,-0.5,0,0,10830,10.82,8,309.3,67,3633.4,46.678,13050,100
93.6,6247.7,-0.561,107.932,54,0,1.83,0.08,91,0.2,-0.4,0,0,10849,10.82,8,309.3,67,3636.3,46.678,13050,100
93.65,6252,-0.561,107.932,54,0,1.8,0.11,92.4,-3.9,-0.3,0,0,10837,10.81,8,309.5,66.9,3639.2,46.678,13050,100
93.7,6256.3,-0.561,107.932,54,0,1.63,0.08,93.8,-8.1,-0.2,0,0,10844,10.81,8,309.6,66.9,3642,46.678,13050,100
93.75,6260.6,-0.561,107.932,54,0,1.52,0.09,95.2,-11.9,-0.2,0,0,10845,10.81,8,309.7,66.8,3644.9,46.678,13050,100
93.8,6264.9,-0.561,107.932,54,0,1.33,0.1,96.7,-16.1,-0.1,0,0,10849,10.81,8,309.8,66.8,3647.8,46.678,13050,100
93.85,6269.2,-0.561,107.932,54,0,1.34,0.09,98.2,-20.2,0,0,0,10859,10.81,8,309.9,66.8,3650.6,46.678,13050,100
93.9,6273.5,-0.561,107.932,54,0,1.5,0.06,99.7,-24,0,0,0,10859,10.81,8,310.1,66.7,3653.5,46.678,13050,100
93.95,6277.8,-0.561,107.932,54,0,1.2,0.04,101.3,-28.1,0.1,0,0,10864,10.8,8,310.2,66.7,3656.5,46.678,13050,100
94,6282.1,-0.561,107.932,54,0,1.06,0.1,103,-32.2,0.1,0,0,10869,10.8,8,310.3,66.6,3659.2,46.678,13050,100
94.05,6286.5,-0.561,107.932,54,0,1.03,0.09,104.5,-36,0.1,0,0,10886,10.8,8,310.4,66.6,3662.2,46.678,13050,100
94.1,6290.8,-0.561,107.932,54,0,0.96,0.1,106.2,-40.1,0.2,0,0,10868,10.8,8,310.5,66.6,3665.1,46.678,13050,100
94.15,6295.1,-0.558,107.932,54,0,1.05,0.14,107.9,-44.2,0.2,0,0,10873,10.8,8,310.6,66.5,3667.8,46.678,13050,100
94.2,6299.4,-0.558,107.932,54,0,0.56,-0.19,109.5,-48,0.3,0,0,10898,10.8,8,310.7,66.5,3670.8,46.678,13050,100
94.25,6303.7,-0.561,107.932,54,0,0.9,0.09,111.3,-52,0.3,0,0,10876,10.79,8,310.8,66.4,3673.7,46.678,13050,100
94.3,6308,-0.558,107.932,54,0,0.71,0.12,113,-56,0.3,0,0,10885,10.79,8,311,66.4,3676.5,46.678,13050,100
94.35,6312.4,-0.558,107.932,54,0,0.59,0.08,114.7,-59.8,0.4,0,0,10911,10.79,8,311.1,66.4,3679.4,46.678,13050,100
94.4,6316.7,-0.558,107.932,54,0,0.56,0.1,116.5,-63.9,0.4,0,0,10892,10.79,8,311.3,66.3,3682.3,46.678,13050,100
94.45,6321,-0.558,107.932,54,0,0.37,0.08,118.3,-67.9,0.5,0,0,10901,10.79,8,311.4,66.3,3685.1,46.678,13050,100
94.5,6325.3,-0.558,107.932,54,0,0.34,0.08,120,-71.7,0.5,0,0,10906,10.79,8,311.6,66.2,3688,46.678,13050,100
94.55,6329.7,-0.558,107.932,54,0,0.23,0.17,121.9,-75.7,0.5,0,0,10914,10.79,8,311.7,66.2,3690.9,46.678,13050,100
94.6,6334,-0.558,107.932,54,0,-0.07,0.11,123.7,-79.7,0.6,0,0,10906,10.78,8,311.9,66.2,3693.7,46.678,13050,100
94.65,6338.3,-0.558,107.932,54,0,0.07,0.09,125.4,-83.5,0.6,0,0,10910,10.78,8,312,66.1,3696.6,46.678,13050,100
94.7,6342.7,-0.558,107.932,54,0,-0.02,0.06,127.3,-87.5,0.7,0,0,10931,10.78,8,312.1,66.1,3699.6,46.678,13050,100
94.75,6347,-0.558,107.932,54,0,0.09,0.1,129.1,-91.5,0.7,0,0,10930,10.78,8,312.3,66,3702.3,46.678,13050,100
