Time,Distance,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR
s,m,..,m/s2,deg/s,deg,km/h,%,%,no,m/s2,%,1/min,..,..,mm,mm,mm,mm,C,C,C,C,..,..,..,..,C,C,C,C,m/s,m/s,m/s,m/s,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.36,973,0,0,0.29,1,223.7,100,0,4,0,0,7280,0,0,26,27,41,40,347,353,228,229,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.38,974,0,0,0.29,1,223.8,100,0,4,0,0,7287,0,0,26,26,40,40,347,353,228,229,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.4,975,0,0.05,0.54,1,223.9,100,0,4,0,0,7291,0,0,26,26,40,40,346,352,228,229,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.42,976,0,0.05,0.54,1,224,100,0,4,0,0,7294,0,0,26,26,40,39,346,352,228,229,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.44,977,0,0.05,0.54,2,224,100,0,4,0,0,7293,0,0,27,27,40,40,346,352,228,229,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.46,979,0,0.06,0.75,1,224.1,100,0,5,0,0,7292,0,0,27,27,40,40,345,351,227,228,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.48,980,0,0.06,0.75,2,224.1,100,0,5,0,0,7142,0,0,26,27,40,41,345,351,227,228,27,28,27,27,90,97,85,89,63,63,63,63,0,0,0,0
20.5,981,0,0.06,0.66,2,223.9,100,0,5,0,0,7011,0,0,27,26,40,41,344,350,227,228,27,28,27,27,90,97,85,89,63,63,63,63,0,0,0,0
20.52,982,0,0.06,0.66,2,223.8,100,0,5,0,0,6899,0,0,27,26,39,40,344,350,227,228,27,28,27,27,90,97,85,89,63,63,63,63,0,0,0,0
20.54,984,0,0.06,0.66,2,223.8,100,0,5,0,0,6700,0,0,27,26,39,39,344,350,227,228,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.56,985,0,0.05,1.48,2,223.8,100,0,5,0,0,6605,0,0,28,27,37,38,343,349,227,227,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.58,986,0,0.05,1.48,1,224.1,100,0,5,0,0,6189,0,0,30,29,37,38,343,349,227,227,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.6,987,0,0.06,1.08,1,224.2,100,0,5,0,0,6287,0,0,30,29,37,39,342,348,226,227,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.62,989,0,0.06,1.08,1,224.2,100,0,5,0,0,6439,0,0,29,29,39,41,342,348,226,227,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.64,990,0,0.06,1.08,1,224.3,100,0,5,0,0,6504,0,0,29,29,41,43,342,348,226,227,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.66,991,0,0.1,0.8,1,224.3,100,0,5,0,0,6424,0,0,29,29,41,43,342,347,226,226,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.68,992,0,0.1,0.8,1,224.5,100,0,5,0,0,6328,0,0,28,29,41,43,342,347,226,226,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.7,994,0,0.1,0.93,1,224.6,100,0,5,0,0,6389,0,0,28,29,41,44,341,346,225,226,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.72,995,0,0.1,0.93,1,224.6,100,0,5,0,0,6438,0,0,28,30,41,43,341,346,225,226,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.74,996,0,0.1,0.93,1,224.7,100,0,5,0,0,6437,0,0,28,30,41,43,341,346,225,226,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.76,997,0,0.1,0.55,1,224.8,100,0,5,0,0,6399,0,0,27,30,41,43,340,345,225,226,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.78,999,0,0.1,0.55,1,224.9,100,0,5,0,0,6386,0,0,27,30,42,43,340,345,225,226,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.8,1000,0,0.13,0.66,1,225,100,0,5,0,0,6415,0,0,26,30,42,43,339,345,224,225,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.82,1001,0,0.13,0.66,1,225.1,100,0,5,0,0,6427,0,0,26,31,42,42,339,345,224,225,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.84,1002,0,0.13,0.66,1,225.1,100,0,5,0,0,6419,0,0,28,31,43,42,339,345,224,225,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.86,1004,0,0.08,0.2,0,225.2,100,0,5,0,0,6407,0,0,30,32,43,43,338,344,224,225,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.88,1005,0,0.08,0.2,0,225.3,100,0,5,0,0,6416,0,0,30,32,44,44,338,344,224,225,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.9,1006,0,0.07,-0.17,0,225.4,100,0,5,0,0,6428,0,0,30,31,46,45,337,343,223,224,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.92,1007,0,0.07,-0.17,0,225.5,100,0,5,0,0,6429,0,0,29,30,46,45,337,343,223,224,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.94,1009,0,0.07,-0.17,0,225.5,100,0,5,0,0,6424,0,0,27,29,45,44,337,343,223,224,27,28,27,27,90,97,85,89,63,63,64,64,0,0,0,0
20.96,1010,0,0.03,-0.11,0,225.6,100,0,5,0,0,6426,0,0,27,29,43,42,336,342,223,224,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
20.98,1011,0,0.03,-0.11,1,225.7,100,0,5,0,0,6440,0,0,28,29,41,41,336,342,223,224,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
21,1012,0,0.02,0.05,1,225.8,100,0,5,0,0,6432,0,0,28,28,41,41,335,341,223,223,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
21.02,1014,0,0.02,0.05,1,225.9,100,0,5,0,0,6425,0,0,28,28,41,41,335,341,223,223,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
21.04,1015,0,0.02,0.05,1,225.9,100,0,5,0,0,6427,0,0,27,28,42,40,335,341,223,223,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
21.06,1016,0,0.06,0.36,1,226,100,0,5,0,0,6433,0,0,26,27,42,41,334,340,222,223,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
21.08,1017,0,0.06,0.36,1,226.1,100,0,5,0,0,6442,0,0,27,27,41,41,334,340,222,223,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
21.1,1019,0,0.04,0.46,2,226.2,100,0,5,0,0,6442,0,0,27,26,41,41,333,339,222,223,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
21.12,1020,0,0.04,0.46,2,226.3,100,0,5,0,0,6440,0,0,26,25,41,41,333,339,222,223,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
21.14,1021,0,0.04,0.46,2,226.3,100,0,5,0,0,6438,0,0,24,22,41,40,333,339,222,223,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
21.16,1022,0,0.08,0.67,2,226.4,100,0,5,0,0,6445,0,0,20,20,39,39,332,338,221,222,27,28,27,27,90,97,85,88,63,63,64,64,0,0,0,0
21.18,1024,0,0.08,0.67,2,226.5,100,0,5,0,0,6477,0,0,18,19,35,36,332,338,221,222,27,28,27,27,90,97,85,88,63,63,65,65,0,0,0,0
21.2,1025,0,0.06,1.09,2,226.6,100,0,5,0,0,6482,0,0,17,19,32,33,331,337,221,222,27,28,27,27,90,97,85,88,63,63,65,65,0,0,0,0
21.22,1026,0,0.06,1.09,2,226.7,100,0,5,0,0,6473,0,0,17,19,30,32,331,337,221,222,27,28,27,27,90,97,85,88,63,63,65,65,0,0,0,0
21.24,1028,0,0.06,1.09,2,226.7,100,0,5,0,0,6460,0,0,18,19,29,30,331,337,221,222,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.26,1029,0,0.02,1.09,2,226.8,100,0,5,0,0,6455,0,0,19,20,29,31,330,336,220,221,27,28,27,27,90,97,85,88,63,64,64,64,0,0,0,0
21.28,1030,0,0.02,1.09,1,226.9,100,0,5,0,0,6446,0,0,19,20,30,31,330,336,220,221,27,28,27,27,90,97,85,88,63,64,64,64,0,0,0,0
21.3,1031,0,0.13,0.84,1,227,100,0,5,0,0,6449,0,0,19,20,31,32,329,335,220,221,27,28,27,27,90,97,85,88,63,64,64,64,0,0,0,0
21.32,1033,0,0.13,0.84,1,227.1,100,0,5,0,0,6456,0,0,19,22,32,33,329,335,220,221,27,28,27,27,90,97,85,88,64,64,64,64,0,0,0,0
21.34,1034,0,0.13,0.84,1,227.1,100,0,5,0,0,6462,0,0,20,23,33,34,329,335,220,221,27,28,27,27,90,97,85,88,64,64,64,64,0,0,0,0
21.36,1035,0,0.04,0.02,1,227.2,100,0,5,0,0,6464,0,0,21,24,33,34,329,334,220,220,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.38,1036,0,0.04,0.02,1,227.3,100,0,5,0,0,6464,0,0,22,25,34,35,329,334,220,220,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.4,1038,0,0.04,-0.07,1,227.4,100,0,5,0,0,6467,0,0,24,25,35,35,328,333,219,220,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.42,1039,0,0.04,-0.07,1,227.4,100,0,5,0,0,6470,0,0,25,25,36,36,328,333,219,220,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.44,1040,0,0.04,-0.07,1,227.5,100,0,5,0,0,6473,0,0,23,24,37,37,328,333,219,220,27,28,27,27,90,97,85,88,63,64,65,65,0,0,0,0
21.46,1041,0,0.07,-0.06,1,227.6,100,0,5,0,0,6473,0,0,20,23,37,37,327,332,219,219,27,28,27,27,90,97,85,88,63,64,65,65,0,0,0,0
21.48,1043,0,0.07,-0.06,1,227.7,100,0,5,0,0,6491,0,0,20,22,35,36,327,332,219,219,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.5,1044,0,0.03,0.03,1,227.8,100,0,5,0,0,6508,0,0,20,23,32,34,326,331,218,219,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.52,1045,0,0.03,0.03,1,227.8,100,0,5,0,0,6503,0,0,20,22,32,32,326,331,218,219,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.54,1046,0,0.03,0.03,1,227.9,100,0,5,0,0,6480,0,0,20,21,32,32,326,331,218,219,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.56,1048,0,0.02,-0.29,1,228,100,0,5,0,0,6471,0,0,20,20,32,32,325,330,218,219,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.58,1049,0,0.02,-0.29,1,228.1,100,0,5,0,0,6497,0,0,21,20,33,32,325,330,218,219,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.6,1050,0,0.03,-0.03,1,228.2,100,0,5,0,0,6501,0,0,21,20,33,32,324,330,217,218,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.62,1052,0,0.03,-0.03,1,228.3,100,0,5,0,0,6494,0,0,22,21,33,33,324,330,217,218,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.64,1053,0,0.03,-0.03,1,228.3,100,0,5,0,0,6486,0,0,21,21,34,33,324,330,217,218,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.66,1054,0,-0.01,0.04,1,228.4,100,0,5,0,0,6486,0,0,22,21,34,34,323,329,217,218,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.68,1055,0,-0.01,0.04,1,228.5,100,0,5,0,0,6506,0,0,22,21,34,34,323,329,217,218,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.7,1057,0,-0.02,-0.02,1,228.6,100,0,5,0,0,6507,0,0,21,20,35,35,322,328,217,217,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.72,1058,0,-0.02,-0.02,1,228.7,100,0,5,0,0,6504,0,0,20,18,34,34,322,328,217,217,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.74,1059,0,-0.02,-0.02,2,228.8,100,0,5,0,0,6511,0,0,19,17,33,33,322,328,217,217,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.76,1060,0,0.04,0.56,2,228.8,100,0,5,0,0,6529,0,0,19,17,31,31,321,327,216,217,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.78,1062,0,0.04,0.56,2,229,100,0,5,0,0,6532,0,0,19,18,29,30,321,327,216,217,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.8,1063,0,0.08,0.74,2,229,100,0,5,0,0,6506,0,0,20,19,30,30,320,326,216,216,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.82,1064,0,0.08,0.74,2,229.1,100,0,5,0,0,6497,0,0,19,19,30,31,320,326,216,216,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.84,1066,0,0.08,0.74,2,229.2,100,0,5,0,0,6507,0,0,19,19,31,32,320,326,216,216,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.86,1067,0,0.05,1.03,2,229.3,100,0,5,0,0,6523,0,0,18,19,31,32,319,325,215,216,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.88,1068,0,0.05,1.03,2,229.4,100,0,5,0,0,6531,0,0,18,19,31,32,319,325,215,216,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.9,1069,0,0,0.94,2,229.5,100,0,5,0,0,6526,0,0,18,18,31,32,319,324,215,216,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.92,1071,0,0,0.94,3,229.5,100,0,5,0,0,6531,0,0,18,18,31,31,319,324,215,216,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.94,1072,0,0,0.94,3,229.6,100,0,5,0,0,6539,0,0,18,17,30,31,319,324,215,216,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.96,1073,0,0.13,1.72,4,229.7,100,0,5,0,0,6546,0,0,18,17,30,31,318,323,214,215,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
21.98,1074,0,0.13,1.72,4,229.9,100,0,5,0,0,6539,0,0,17,17,29,30,318,323,214,215,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
22,1076,0,0.18,2.05,4,230,100,0,5,0,0,6537,0,0,16,16,29,31,317,322,214,215,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
22.02,1077,0,0.18,2.05,4,230,100,0,5,0,0,6543,0,0,14,15,28,31,317,322,214,215,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
22.04,1078,0,0.18,2.05,4,230.1,100,0,5,0,0,6557,0,0,12,13,27,30,317,322,214,215,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
22.06,1080,0,0.13,2.17,4,230.2,100,0,5,0,0,6570,0,0,11,12,26,28,316,321,214,214,27,28,27,27,90,97,85,88,64,64,66,66,0,0,0,0
22.08,1081,0,0.13,2.17,3,230.3,100,0,5,0,0,6598,0,0,10,11,23,26,316,321,214,214,27,28,27,27,90,97,85,88,64,64,66,66,0,0,0,0
22.1,1082,0,0.18,2.92,3,230.4,100,0,5,0,0,6605,0,0,10,11,22,25,315,320,213,214,27,28,27,27,90,97,85,88,64,64,66,66,0,0,0,0
22.12,1083,0,0.18,2.92,2,230.5,100,0,5,0,0,6606,0,0,10,12,21,23,315,320,213,214,27,28,27,27,90,97,85,88,64,64,66,66,0,0,0,0
22.14,1085,0,0.18,2.92,1,230.6,100,0,5,0,0,6588,0,0,10,12,21,23,315,320,213,214,27,28,27,27,90,97,85,88,64,64,66,66,0,0,0,0
22.16,1086,0,0.19,2.23,0,230.7,100,0,5,0,0,6562,0,0,11,13,21,24,314,319,213,213,27,28,27,27,90,97,85,88,64,65,66,66,0,0,0,0
22.18,1087,0,0.19,2.23,-2,230.8,100,0,5,0,0,6549,0,0,12,14,22,24,314,319,213,213,27,28,27,27,90,97,85,88,64,65,65,65,0,0,0,0
22.2,1089,0,0.12,0.17,-2,230.9,100,0,5,0,0,6558,0,0,12,14,23,26,313,319,212,213,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
22.22,1090,0,0.12,0.17,-3,231,100,0,5,0,0,6563,0,0,12,13,24,27,313,319,212,213,27,28,27,27,90,97,85,88,64,64,65,65,0,0,0,0
22.24,1091,0,0.12,0.17,-3,231.1,100,0,5,0,0,6566,0,0,11,12,25,27,313,319,212,213,27,28,27,27,90,97,85,88,64,64,66,66,0,0,0,0
22.26,1092,0,0.07,-0.91,-3,231.2,100,0,5,0,0,6578,0,0,10,11,24,26,312,318,212,213,27,28,27,27,90,97,85,88,64,64,66,66,0,0,0,0
22.28,1094,0,0.07,-0.91,-3,231.3,100,0,5,0,0,6651,0,0,9,10,22,23,312,318,212,213,27,28,27,27,90,97,85,88,64,64,66,66,0,0,0,0
22.3,1095,0,0.03,-1.13,-3,231.4,100,0,5,0,0,6667,0,0,8,10,20,21,312,317,211,212,27,28,27,27,90,97,85,88,64,64,66,66,0,0,0,0
22.32,1096,0,0.03,-1.13,-3,231.5,100,0,5,0,0,6666,0,0,8,9,19,19,312,317,211,212,27,28,27,27,90,97,85,88,64,64,67,67,0,0,0,0
22.34,1098,0,0.03,-1.13,-3,231.6,100,0,5,0,0,6673,0,0,8,9,18,17,312,317,211,212,27,28,27,27,90,97,85,88,64,64,67,67,0,0,0,0
22.36,1099,0,-0.08,-1.83,-3,231.7,100,0,5,0,0,6686,0,0,8,9,17,17,311,316,211,212,27,28,27,27,90,97,85,88,65,65,67,67,0,0,0,0
22.38,1100,0,-0.08,-1.83,-3,231.9,100,0,5,0,0,6670,0,0,9,10,17,16,311,316,211,212,27,28,27,27,90,97,85,88,65,65,66,66,0,0,0,0
22.4,1101,0,-0.1,-2.88,-1,232,100,0,5,0,0,6602,0,0,10,10,18,17,310,315,211,211,27,28,27,27,90,97,85,88,65,65,66,66,0,0,0,0
22.42,1103,0,-0.1,-2.88,0,232.1,100,0,5,0,0,6554,0,0,12,10,20,19,310,315,211,211,27,28,27,27,90,97,85,88,65,65,66,66,0,0,0,0
22.44,1104,0,-0.1,-2.88,2,232.2,100,0,5,0,0,6556,0,0,13,11,22,20,310,315,211,211,27,28,27,27,90,97,85,88,65,65,66,66,0,0,0,0
22.46,1105,0,0,-0.49,2,232.3,100,0,5,0,0,6596,0,0,13,12,23,22,309,314,210,211,27,28,27,27,90,97,85,88,65,65,66,66,0,0,0,0
22.48,1107,0,0,-0.49,2,232.5,100,0,5,0,0,6618,0,0,12,13,24,23,309,314,210,211,27,28,27,27,90,97,85,88,65,65,66,66,0,0,0,0
22.5,1108,0,0.04,1.31,2,232.6,100,0,5,0,0,6612,0,0,12,13,25,24,308,313,210,211,27,28,27,27,90,97,85,88,65,65,66,66,0,0,0,0
22.52,1109,0,0.04,1.31,2,232.7,100,0,5,0,0,6618,0,0,11,13,25,23,308,313,210,211,27,28,27,27,90,97,85,88,65,65,66,66,0,0,0,0
22.54,1110,0,0.04,1.31,2,232.8,100,0,5,0,0,6632,0,0,10,12,24,23,308,313,210,211,27,28,27,27,90,97,85,88,65,65,66,66,0,0,0,0
22.56,1112,0,0.12,3.2,2,232.9,100,0,5,0,0,6651,0,0,8,12,24,21,307,312,209,210,27,28,27,27,90,96,85,88,65,65,66,66,0,0,0,0
22.58,1113,0,0.12,3.2,1,233.1,100,0,5,0,0,6690,0,0,8,12,23,19,307,312,209,210,27,28,27,27,90,96,85,88,65,65,67,67,0,0,0,0
22.6,1114,0,0.07,3.45,1,233.2,100,0,5,0,0,6706,0,0,8,12,21,18,306,311,209,210,27,28,27,27,90,96,85,88,65,65,67,67,0,0,0,0
22.62,1116,0,0.07,3.45,0,233.2,100,0,5,0,0,6696,0,0,9,13,21,18,306,311,209,210,27,28,27,27,90,96,85,88,65,65,67,67,0,0,0,0
22.64,1117,0,0.07,3.45,0,233.4,100,0,5,0,0,6657,0,0,10,14,22,18,306,311,209,210,27,28,27,27,90,96,85,88,65,65,66,66,0,0,0,0
22.66,1118,0,0.21,1.64,1,233.5,100,0,5,0,0,6611,0,0,14,16,24,20,305,311,209,209,27,28,27,27,90,96,85,88,66,65,66,66,0,0,0,0
22.68,1119,0,0.21,1.64,2,233.7,100,0,5,0,0,6618,0,0,17,18,25,23,305,311,209,209,27,28,27,27,90,96,85,88,66,66,66,66,0,0,0,0
22.7,1121,0,0.28,1.7,1,233.8,100,0,5,0,0,6643,0,0,18,20,28,26,305,310,208,209,27,28,27,27,90,96,85,88,65,66,66,66,0,0,0,0
22.72,1122,0,0.28,1.7,1,233.9,100,0,5,0,0,6650,0,0,19,23,31,29,305,310,208,209,27,28,27,27,90,96,85,88,65,66,66,66,0,0,0,0
22.74,1123,0,0.28,1.7,1,234,100,0,5,0,0,6644,0,0,19,25,32,32,305,310,208,209,27,28,27,27,90,96,85,88,65,66,66,66,0,0,0,0
22.76,1125,0,0.3,0.91,0,234.1,100,0,5,0,0,6642,0,0,19,25,33,34,304,309,208,208,27,28,27,27,90,96,85,88,65,66,66,66,0,0,0,0
22.78,1126,0,0.3,0.91,0,234.3,100,0,5,0,0,6662,0,0,18,25,34,34,304,309,208,208,27,28,27,27,90,96,85,88,65,66,66,66,0,0,0,0
22.8,1127,0,0.1,-0.34,-1,234.4,100,0,5,0,0,6678,0,0,17,23,34,32,303,308,207,208,27,28,27,27,90,96,85,88,65,65,67,67,0,0,0,0
22.82,1129,0,0.1,-0.34,-1,234.5,100,0,5,0,0,6695,0,0,17,18,31,30,303,308,207,208,27,28,27,27,90,96,85,88,65,65,67,67,0,0,0,0
22.84,1130,0,0.1,-0.34,0,234.6,100,0,5,0,0,6692,0,0,17,15,30,28,303,308,207,208,27,28,27,27,90,96,85,88,66,65,67,67,0,0,0,0
22.86,1131,0,-0.01,-2,0,234.7,100,0,5,0,0,6702,0,0,17,14,30,24,302,307,207,208,27,28,27,27,90,96,85,88,66,65,67,67,0,0,0,0
22.88,1133,0,-0.01,-2,1,234.9,100,0,5,0,0,6710,0,0,17,13,28,23,302,307,207,208,27,28,27,27,90,96,85,88,66,65,67,67,0,0,0,0
22.9,1134,0,0.02,-0.88,1,235,100,0,5,0,0,6703,0,0,18,15,27,23,301,306,206,207,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
22.92,1135,0,0.02,-0.88,2,235.1,100,0,5,0,0,6684,0,0,19,17,27,25,301,306,206,207,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
22.94,1136,0,0.02,-0.88,2,235.2,100,0,5,0,0,6661,0,0,20,19,28,28,301,306,206,207,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
22.96,1138,0,0.05,0.74,2,235.4,100,0,5,0,0,6661,0,0,22,21,31,31,300,305,206,207,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
22.98,1139,0,0.05,0.74,2,235.5,100,0,5,0,0,6699,0,0,23,23,33,33,300,305,206,207,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
23,1140,0,0.08,1.98,2,235.6,100,0,5,0,0,6704,0,0,26,26,35,35,299,304,206,206,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
23.02,1142,0,0.08,1.98,2,235.7,100,0,5,0,0,6701,0,0,29,29,36,36,299,304,206,206,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
23.04,1143,0,0.08,1.98,2,235.8,100,0,5,0,0,6697,0,0,31,31,39,38,299,304,206,206,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
23.06,1144,0,0.13,1.55,1,235.9,100,0,5,0,0,6701,0,0,32,34,41,41,299,304,205,206,27,28,27,27,90,96,85,88,66,67,67,67,0,0,0,0
23.08,1146,0,0.13,1.55,1,236.1,100,0,5,0,0,6724,0,0,33,35,42,42,299,304,205,206,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
23.1,1147,0,0.08,1.24,1,236.2,100,0,5,0,0,6726,0,0,33,35,43,44,298,303,205,206,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
23.12,1148,0,0.08,1.24,1,236.3,100,0,5,0,0,6725,0,0,33,34,44,45,298,303,205,206,27,28,27,27,90,96,85,88,66,66,67,67,0,0,0,0
23.14,1150,0,0.08,1.24,0,236.4,100,0,5,0,0,6725,0,0,33,34,44,45,298,303,205,206,27,28,27,27,90,96,85,88,66,67,67,67,0,0,0,0
23.16,1151,0,0.12,1.09,0,236.5,100,0,5,0,0,6730,0,0,33,35,44,44,297,302,204,205,27,28,27,27,90,96,85,88,66,67,67,67,0,0,0,0
23.18,1152,0,0.12,1.09,0,236.7,100,0,5,0,0,6739,0,0,33,35,44,44,297,302,204,205,27,28,27,27,90,96,85,88,66,67,67,67,0,0,0,0
23.2,1153,0,0.09,0.1,-1,236.8,100,0,5,0,0,6739,0,0,34,36,45,45,296,301,204,205,27,28,27,27,90,96,85,88,67,67,67,67,0,0,0,0
23.22,1155,0,0.09,0.1,-1,236.8,100,0,5,0,0,6741,0,0,36,37,46,46,296,301,204,205,27,28,27,27,90,96,85,88,67,67,67,67,0,0,0,0
23.24,1156,0,0.09,0.1,-1,236.9,100,0,5,0,0,6747,0,0,39,40,47,47,296,301,204,205,27,28,27,27,90,96,85,88,67,67,67,67,0,0,0,0
23.26,1157,0,0,-0.46,-1,237,100,0,5,0,0,6755,0,0,41,41,50,49,295,300,204,204,27,28,27,27,90,96,85,88,67,67,67,67,0,0,0,0
23.28,1159,0,0,-0.46,-1,237.2,100,0,5,0,0,6761,0,0,40,40,53,52,295,300,204,204,27,28,27,27,90,96,85,88,67,67,68,68,0,0,0,0
23.3,1160,0,0.02,-0.84,-1,237.3,100,0,5,0,0,6763,0,0,37,37,54,53,294,299,203,204,27,28,27,27,90,96,85,88,66,66,68,68,0,0,0,0
23.32,1161,0,0.02,-0.84,-1,237.4,100,0,5,0,0,6762,0,0,33,33,54,52,294,299,203,204,27,28,27,27,90,96,85,88,66,66,68,68,0,0,0,0
23.34,1163,0,0.02,-0.84,-1,237.5,100,0,5,0,0,6768,0,0,29,29,49,48,294,299,203,204,27,28,27,27,90,96,85,88,66,66,68,68,0,0,0,0
23.36,1164,0,-0.05,-1.2,-1,237.6,100,0,5,0,0,6788,0,0,27,26,43,42,293,298,203,203,27,28,27,27,90,96,85,88,66,66,68,68,0,0,0,0
23.38,1165,0,-0.05,-1.2,-2,237.8,100,0,5,0,0,6796,0,0,27,25,38,37,293,298,203,203,27,28,27,27,90,96,85,88,67,66,68,68,0,0,0,0
